order_id,customer_id,product_id,category,price,quantity,order_date,delivery_date,region,customer_type,payment_method,rating
0691358a-0b4b-49e2-8539-4d14ebbc6de8,893d80d6-41b7-4cbb-9a7b-dbae9838bf7f,9ec73763-c11e-439d-9639-01676dc77dda,Electronics,286.96,4,2024-02-14,2024-10-02,Qatar,Regular,PayPal,4
8e7e96ab-243f-4439-acdc-0b572f53a796,758ed8c5-ebbc-4a05-a484-d83f0129f54e,d13c7ef8-fb51-4caa-bc08-500fbaeae210,Clothing,388.33,4,2023-09-21,2024-10-03,Korea,,Credit Card,1
a7a4c59a-4b6d-4864-8643-a0d23b4ce821,bd1110bd-f2e9-45ec-a604-fff376d5e09f,6b64ebdd-1a1a-4d5e-a6d2-129cd7af308a,Electronics,116.6,6,2023-12-28,2024-10-11,Guatemala,Regular,Credit Card,4
b689b045-dc31-4f53-a1f8-be864e6ed9c8,b455b145-24b7-4691-a353-a6d0126f256d,9e33acd6-3afd-49c4-a9e9-96dc62bc94e7,Electronics,392.48,9,2024-07-21,2024-09-21,Slovenia,New,PayPal,2
d3950b1e-4596-4c6f-87be-b34fd8b57ecd,256b14e3-b680-4d53-8501-cabae4d8a4bf,feb1a050-3b32-4262-98be-d1daa9e3e6e7,Electronics,265.9,7,2024-01-26,2024-10-04,Somalia,New,PayPal,4
3e7e9f54-68ba-4835-98b9-b9ab94e56e7d,b283a3ef-d7fa-4cc4-aea8-a7fd3baa2398,b4c95277-fcd6-4af0-b7df-47cd66de92aa,Books,59.08,5,2024-02-08,2024-09-22,Guernsey,Premium,PayPal,1
920dab91-b45c-4210-981f-7f3b762152c9,169a8211-852a-43ea-9e57-884251e038d9,6dbe729e-8c58-4fe0-8be5-4c6d92bc556d,Electronics,28.97,8,2024-08-29,2024-10-07,Palestinian Territory,New,PayPal,5
30a0af23-10fa-40d4-885f-86229446f34a,2048cc05-8c71-4d48-a71c-0613ae8d660f,576543c6-903c-41c4-b6f4-4dc875c80718,Books,284.51,8,2023-11-23,2024-10-06,Slovenia,Regular,Credit Card,4
5d5e6425-4d08-46fd-b5e6-b280e0510d24,f6948b19-6635-4c06-8d38-f22c68df8d86,19ca2ae4-ffad-4b02-874a-91822762d8bc,Books,44.58,3,2023-11-17,2024-09-25,Central African Republic,New,Credit Card,2
95157551-1c6a-4065-bdb2-a399d8f3889e,01c5efd9-2737-4b18-8ac8-598d34639dee,0568968b-e2a7-4803-839c-a1ccf651f2fe,Electronics,151.27,2,2023-10-30,2024-09-18,Korea,New,PayPal,3
ce20bf42-bdcb-4f5e-a6ec-99ac2dcc0959,8d789511-956f-4387-bc86-f0ed70ac15b5,665d6e7d-1995-4e45-9f25-d99f907b4a2b,Clothing,221.77,1,2023-10-18,2024-09-20,Fiji,Regular,Credit Card,3
3cd80c83-be0a-4a8e-adff-e6ca28f1fc10,fec2abe8-83f0-4809-a02e-c60225256734,e3592c71-37e7-4fe5-b851-aff5ece27b16,Home,176.28,7,2023-10-31,2024-10-16,Nicaragua,Premium,PayPal,5
220f4988-86de-4f7e-b2b9-6f2c82a0fc55,0857f1c9-a873-4ec5-9099-cf8f52f2b7c5,c56bd1cb-a764-4dd4-8704-4472ea9d71d2,Toys,366.64,5,2023-12-18,2024-09-27,Portugal,,Credit Card,2
6f615393-9c18-4dd4-8b04-cf9556f134b4,624331ea-441c-4b75-bb8d-695be0278bb7,b23f7187-8858-43d1-b069-7a80e20f19a8,Electronics,81.29,100,2023-10-18,,North Macedonia,New,Credit Card,5
5335bbee-5369-45ef-b773-acb3f11e6932,1fbe927a-e9f0-491d-a2f6-955bbccc3b4a,f0bdd9aa-c6e3-44e2-a9db-15433e4503b3,Electronics,169.39,9,2024-03-30,2024-10-13,Cyprus,Premium,Credit Card,3
49770023-b477-455b-b242-ee8c1c9dd2f1,bc4d88fc-a95a-4763-a9ab-2268ef55cf41,a470739f-f5e0-43d5-a2ba-0b8f56800e6b,Books,108.06,7,2023-10-09,2024-09-20,Hong Kong,Premium,Bank Transfer,3
011e2830-74cc-4946-afd7-182acdcf5885,49e29fe2-1f4f-4e30-8b53-39728e4b9c61,6401bb88-1cdd-41d8-b9ec-d655fdd2b2ef,Clothing,353.2,8,2024-03-28,2024-09-25,Eritrea,New,Bank Transfer,3
cedcd91b-b839-4d32-9346-bf43502e59a8,2bd5f2e2-53cc-4412-b345-43c37f2c329e,ebdc0c78-2930-4117-84ee-41ac16dc9b27,Clothing,132.95,4,2023-10-17,2024-10-15,Tonga,Regular,Bank Transfer,4
eb4155e9-7f85-4ca1-b468-e08f4c205e76,0f90519d-fa67-4152-85ad-a84e710964b6,5b37d2d0-bc11-4689-a8f9-34f1a8910b5d,Books,,100,2023-12-24,2024-10-06,Antigua and Barbuda,Regular,PayPal,1
da3e30ff-76c2-48ff-8361-a1b519b9a196,45fbbac7-239f-4262-9688-15ec1d7af989,1c0dbf1e-bf3c-4519-b1c0-ffb259485513,Electronics,99.51,9,2024-02-21,2024-09-18,Croatia,New,Bank Transfer,5
cd126427-90ab-4866-a594-2020f386bbb0,39c6e433-9770-4089-8ea8-4c914027f84e,6f035967-bf8c-4b82-bc12-ca94a33d8054,Books,347.96,7,2023-11-04,2024-10-11,South Africa,Regular,Credit Card,3
b6251e36-270b-4a6c-add1-40204b703509,fdbe91ff-8c52-4797-b819-412e063fba18,e3509cd2-c217-4bf3-9074-a9ca1cad404c,Books,240.82,3,2024-08-09,2024-09-21,United States Minor Outlying Islands,Regular,PayPal,1
bf045a55-a602-4aed-8266-5db33fbee493,6935bb16-81c4-4875-af81-b4080234919a,be3ad7b8-7f04-4e74-a7ce-506980f9eb67,Books,271.77,8,2024-05-15,2024-10-02,Bahrain,New,Bank Transfer,1
ba72c18e-301b-4c76-a9b6-1bb9a078d963,927fe848-d749-4797-808a-1d4b85452413,bd84c9c0-7279-4b5e-8a0c-c9ad4f5a32f3,Toys,85.11,4,2024-01-10,2024-10-16,Equatorial Guinea,,PayPal,3
7e89640b-68de-44bb-93d0-07f9bdbe4d5d,ff561a4c-6ea9-447c-b04a-cd116c2c2e92,b4d3ec25-0307-4021-b8cb-f1bb75070445,Electronics,350.54,1,2023-12-12,2024-09-18,Indonesia,New,Credit Card,2
2a462117-d845-4e19-9ed6-a8111d60b329,2aaa0536-ae2b-4d8d-9de3-c321a31b93f3,60390590-1db3-4375-aa6e-dd86b4ac7417,Toys,176.85,3,2024-01-05,2024-09-18,Cambodia,Regular,PayPal,3
44abec47-eaef-4739-957e-0e57f200ac05,3c5230d0-a648-48ab-be60-e8e67f196337,4bad2b2f-bbff-46ae-828a-385ac71986cb,Books,60.47,2,2024-08-30,2024-10-03,Lithuania,Premium,Credit Card,5
5be56dfe-314d-4b0d-805a-7e2c611ed894,77de92c8-96dc-462f-85e9-88ed5c2720a6,4c5dbe96-95ee-4cc0-9ffc-8612c7882c80,Clothing,267.35,2,2023-12-02,2024-09-18,South Africa,New,PayPal,5
0a8e55d6-57c7-45a6-b906-aa7676b920d9,ba8be3d5-9ea8-4df0-ac1a-85170c4924e3,5ef97148-bdf3-4247-aa52-f9ebacf286ff,Electronics,332.4,8,2024-01-02,2024-10-15,Namibia,,Credit Card,4
4597977a-602a-4603-a536-c37f9989e0f4,cb828b3d-1198-4c51-90cb-3d1479f0f401,7c48b8a1-be46-4211-9354-e6d060b638d3,Toys,37.05,6,2024-04-29,,Wallis and Futuna,Regular,Bank Transfer,1
4b6bfa3e-0e2b-4c98-b672-f8d8272d9c34,a1ae575c-5348-45a3-ae8f-4f6169897abd,56a15212-44b4-49b4-917c-41fd54a92b40,Clothing,286.94,10,2024-04-11,2024-10-13,Luxembourg,Regular,Bank Transfer,5
f8e92000-e2df-4cc3-8542-38c3a7788961,6340c53f-8150-41e0-a35b-0e71b87e49ba,4abf4107-1fa6-490e-a1b4-e62ea9200280,Electronics,139.43,1,2024-08-24,2024-10-07,Ghana,Premium,PayPal,4
591d192f-d394-4010-8333-5cb9d6aed581,0e485755-fbe7-4db8-9d1f-db70a5270c82,bfed385a-b467-439e-a528-d2d4fbf524f2,Clothing,497.1,7,2023-11-07,2024-09-22,Guernsey,Premium,Credit Card,2
41b81b4c-cb7d-4e61-bf02-b2f82decb93f,0b8e61d9-7a87-48f7-964a-0e7a46bf6cc0,f7e44440-6b6d-4c00-8447-feaaa248b4ad,Clothing,133.34,4,2024-08-03,2024-09-27,El Salvador,New,Bank Transfer,4
91bd8990-66f8-4ad6-80c1-c18229126677,73d17b3d-e244-4cbb-a5cb-8a4c8f3c2656,d27dee9e-b42a-469e-8839-c2e4c97376fe,Electronics,375.07,10,2023-10-18,2024-10-16,Antigua and Barbuda,Regular,PayPal,5
fc43b60d-ba51-46fc-b8a8-bd28c88c0079,3beaeb53-6833-465c-875c-7a7e7a7590fd,f39cf767-d61f-4a66-9011-f1d33904f6f8,Books,14.62,1,2024-03-11,2024-09-19,Lao People's Democratic Republic,Regular,Bank Transfer,2
2ccff0e1-520c-45db-8c3c-827f4429e919,6e678773-24a9-4db0-bae6-a3b0865cf4f5,f715ca8c-b1da-4f58-bebf-883098e6a3a6,Books,411.18,3,2024-01-26,2024-09-29,Gibraltar,New,PayPal,2
0b6936d1-35fb-4787-a8b0-dfb7906a8bed,ea98b783-554a-4d1e-9fa9-7f677fe37879,d069d28a-d1c3-4abd-97c2-f1f60cb187c4,Electronics,108.46,5,2023-12-11,2024-09-19,Rwanda,Premium,PayPal,2
d34396c0-20c6-4c41-ac9c-d8e36f6ba2a0,5aaa7348-1b9b-4565-9a3f-9cd602540482,a50d6b03-abca-42ee-86cd-190f9abc78d2,Electronics,50.23,100,2024-07-10,2024-09-20,Azerbaijan,New,PayPal,4
c8d356ca-e5cf-48ba-9a1b-7d5308897039,329dbb5a-17b6-4144-bce8-ac007a11fea9,3a873e50-b603-4cf6-9a69-37c15f26567b,Electronics,177.23,8,2024-08-06,2024-10-11,Kiribati,,PayPal,4
7b0d5ee0-f457-45f8-a9f3-8cb643b9e2b5,dfc15578-e7db-449e-ba3f-869993a3dc3b,03042a5b-0bd6-43c7-8560-11576056308c,Clothing,346.53,2,2024-08-08,2024-09-22,Madagascar,,PayPal,5
71032d30-1505-4387-9cfc-0566a1902e9c,3610da27-dcdd-44b6-921e-b79b5d2d91dd,88ea296d-72c3-4bfb-ace2-5b32f59f6570,Toys,439.81,2,2024-01-15,2024-09-18,Libyan Arab Jamahiriya,Regular,Bank Transfer,5
5071d210-d860-4882-8104-60aedab316a3,c86cfe91-76d7-433e-bced-f9b56e5101f7,11bc7fb0-b9d2-4ce3-96f1-1f43fb5de12a,Electronics,178.72,6,2024-01-29,2024-10-11,Christmas Island,New,Credit Card,4
cce4e92c-2541-44ee-9593-d07f8957e2ff,ecd4d002-80b3-4feb-b35d-f9779f5215ac,a1b676a7-f2c4-4ced-8747-d4c0444aeee6,Books,299.29,4,2024-09-15,2024-09-23,Liechtenstein,New,Credit Card,4
6b15e89d-69a5-4b46-9d1d-8e6eb5e6969b,e8d4e94c-b721-4f17-807c-9d9430f47e72,6832d18e-51ca-4aba-9136-0e6f7c730fd1,Clothing,96.12,9,2024-02-25,2024-09-19,Guinea-Bissau,Regular,Bank Transfer,2
67737a47-7435-484d-9bd7-96b824bc6c7d,aa24de18-f289-49af-ae2b-836674e02667,3ffa8a04-e9f0-4f80-91e4-ed794e2370f9,Clothing,14.61,6,2024-03-12,2024-09-18,Armenia,New,Credit Card,3
8d9fd04a-56dd-4021-9a79-06b5a67bb7b7,09fd9957-a6de-49eb-bae1-f16ede50d34d,68df156b-60ab-45b9-bb4d-ead6d560777b,Clothing,396.63,9,2024-05-03,2024-09-21,French Guiana,Premium,Bank Transfer,5
f4118499-ccc6-46b9-a571-c01cc45504fa,82812793-3c21-4caa-802e-a0922b4d6e43,11bb6e39-1485-4a23-aa6c-f5cc4a9ce249,Clothing,178.97,4,2023-12-19,2024-09-25,Paraguay,New,Bank Transfer,3
babc8963-6aa7-4cc5-89d2-d7919bd60ead,b8f20e16-de6d-4a6b-ad3e-954bed0439d3,65def718-d1d4-4058-bdd4-78160d4fa56b,Clothing,250.37,6,2024-08-29,2024-09-23,Korea,New,Credit Card,2
547e5061-f8aa-4b51-b2a3-a38e154c21d0,2a89084a-ab3f-4df5-8a86-1c61444a7193,bb9ce511-fc44-4226-a5cf-570dffbf57b9,Toys,170.62,3,2023-11-26,2024-09-22,Mayotte,New,Credit Card,5
2cc19388-0eff-44d5-8008-6543582eeaaa,2539ed19-4ffb-42a0-848c-2c55abf32d6d,3e386910-5c55-4849-8c6e-d99adbab525c,Clothing,438.05,3,2024-09-09,2024-09-21,Iraq,Regular,Bank Transfer,2
62b05ca1-93a2-4cc0-aecf-5e85c7b64057,c0bab492-49bf-419f-ba51-a03b37c3cf4a,16c0f96a-9607-48cb-9923-ea0bc8962f99,Toys,49.89,3,2024-06-13,2024-10-01,Mozambique,Regular,Credit Card,4
23a13db0-eba6-4bb3-9852-d5f3efadbb1a,868b7f2d-06ce-4625-adc4-57782af79f0c,e2e18c1a-ec6f-4ed5-8005-6848766b91eb,Toys,175.01,7,2024-04-03,2024-09-30,Singapore,Regular,Bank Transfer,1
4fb0f45f-8f2a-4120-90fc-cf91d703d5ab,6350676b-809c-48ed-8c7a-cc787ba2c8fc,6fbcce42-95c6-4899-a08d-1e58ef1fb3a3,Toys,14.58,4,2023-12-24,2024-10-08,Libyan Arab Jamahiriya,Regular,Credit Card,2
302811cf-1e67-420c-8959-d6e6f9df4d40,9d52fc85-0a2f-40a6-b3ee-c9630e179c70,9348d5a5-0335-4194-bf5b-7fe1ef234f5e,Electronics,257.74,3,2024-04-18,2024-10-04,Marshall Islands,New,PayPal,3
3d694cfe-7420-4b2f-8c87-2761ebcd3905,be571c19-7cf4-4638-8927-9178c4bdfca6,f144e4ee-d634-49b3-aece-24f860852007,Books,381.45,1,2024-02-18,2024-10-02,China,New,PayPal,2
51819ed1-df58-4366-9066-85952eb2f4fa,a7ed0a57-037c-48f2-bad9-21b073e42b21,c4917762-2f1a-48f4-adb5-41ab4dff218c,Electronics,243.33,7,2023-10-03,2024-09-25,San Marino,New,Credit Card,3
574b4599-4cf7-4af1-afe8-2c4c78d485c9,ddbfe072-8dbe-4a92-8eac-e25d2ecb3cb5,b1804438-1ce4-4dc1-87a9-c8d44ce0b261,Toys,19.46,6,2024-02-27,2024-10-08,Palestinian Territory,New,Credit Card,4
15d5e6f0-8f44-4cf7-a601-af900d5feb9e,dac6743d-b92b-446f-a1d3-5ca267c16992,2ea8d5ee-14ed-46d5-a887-13d12ac1c43f,Home,55.63,1,2024-03-09,2024-09-29,Liberia,New,Credit Card,2
7552d3d9-d944-49a5-b2f6-c1acc439fc38,3b3fc156-d270-43c3-818e-e633021e7649,dfd6a27e-981d-4172-8196-189e44cfbb02,Books,477.92,7,2023-11-16,2024-10-04,Falkland Islands (Malvinas),Premium,Bank Transfer,4
6f2c3e95-9618-477e-a8d7-804f0c1b1351,0e85e551-8c05-4aa6-8d7f-777d50577262,fc7a96c1-e389-458a-9769-f8b1c34ccb55,Home,133.31,2,2023-09-25,2024-09-28,Korea,New,PayPal,5
90be264e-f2c9-4f29-b782-7530951bfda6,b45bae16-c8ce-421d-925b-381de930a851,de5892bc-501a-4d33-aa3e-16269f153312,Books,125.66,10,2024-01-01,2024-10-03,Malaysia,Regular,PayPal,5
6ae80c49-2f2d-4e1d-a08a-a09ed7c33492,c3839b86-a9d6-4524-baa6-63783285bf9d,ec323ab2-359e-4568-b558-ed5c354f39d2,Home,284.45,8,2024-01-19,2024-09-19,Bangladesh,Premium,PayPal,3
fb85a840-4b13-460e-aee0-b445b9aeac87,b2d572e9-b703-4010-a9ea-f84844fb8444,2d6c4a65-8fd5-4a80-9b03-bc38eb6e323b,Clothing,228.46,9,2023-11-23,2024-10-06,Saint Martin,Premium,PayPal,4
e17f9962-80a0-4e26-bb69-3c8718b7ae51,08fed3f3-8244-42ad-860e-5e992089bf75,d5cdc456-9a45-463e-b6ab-2d926859bb8f,Home,6.68,7,2023-12-05,2024-09-30,Spain,Premium,Credit Card,5
abb869c0-6680-47ee-98d9-7b902e5fd75a,96362cbf-14df-4eaf-867f-92c7f4914d53,93734fdf-31ae-4cc1-abfa-ead543438fe8,Home,458.38,6,2023-10-20,2024-10-11,Comoros,New,PayPal,2
a30e9335-7fe5-4837-a648-f8348a40aea3,81a458a4-52ef-49f3-ab25-3204f1040d36,a2d2bb98-4d01-42bb-888b-594ecc88935d,Toys,421.15,6,2023-12-13,2024-09-26,Portugal,Regular,Bank Transfer,2
55f90250-97cf-416b-bd31-881741c69d47,7b426efb-0a09-41ef-a0dc-c24adc33127f,06e3c065-3f8e-40e5-b0ed-d010d9677b91,Home,199.38,5,2024-01-13,2024-09-29,Timor-Leste,Regular,PayPal,5
5e39b3ae-1b33-4f45-98b0-1d51a7024335,73ae6b21-d913-4bc4-91b5-13bebe39a13d,abe4c515-7002-442c-8a79-cad46d8f4286,Home,288.21,8,2023-11-25,2024-10-10,Comoros,New,Bank Transfer,3
9ad2bf20-9ea2-4d1b-869b-8f3fa26151aa,8cb08210-aacc-4aa7-ae7d-8d18bc7a2491,878f272a-3c26-4e28-a9cf-07339a430321,Electronics,,4,2023-10-24,2024-09-26,Senegal,Regular,Bank Transfer,2
179c00c2-5733-42fe-ba55-9d3533478be7,810dad22-00df-4336-a2ec-f6eb8984eb72,793fa625-5bc0-42d0-b1e1-bae90eab694a,Books,53.48,9,2024-01-15,2024-09-29,Lebanon,New,Credit Card,1
d0652e94-0d5b-4dd3-813e-898933c0f780,707b8c47-3518-4c20-8235-c4e46711cc50,45393a32-933c-44a7-93b2-17352dd5c12c,Books,,3,2023-09-17,2024-09-23,Saint Helena,Premium,PayPal,4
17cf74e2-3ef1-4786-a2e7-0728e4ca4b1a,de873388-45ff-4443-8d99-1adfd920457e,3a22a754-2ad8-455e-9160-3e9557ddb0f2,Electronics,408.48,8,2023-12-22,2024-09-19,Mayotte,Regular,PayPal,5
0f8bdd6b-7ee9-49c6-ad4b-4d80871fae25,af2457ae-0bda-4f7b-98ee-a5318fc2c3fd,c144fc96-70f0-4294-b26f-3b330b4055cd,Books,161.23,8,2024-05-03,2024-10-15,Jamaica,New,PayPal,3
2b2fa40a-dc72-4744-93e5-8d637702f9c7,34b7be48-45b3-4895-9caa-c18a197055b7,65bd691e-4fc2-4932-a4ba-50466e6c7781,Clothing,452.8,4,2023-10-28,,Bahrain,Premium,Bank Transfer,1
972a0e78-ce86-469c-a90f-2f6b5ff76b2b,ecc05427-3a63-4bca-b286-eb844e60a3b2,2be9b043-7536-44a8-8340-c53efa8b29f7,Books,224.27,6,2024-09-14,2024-09-27,Guam,Premium,Credit Card,1
d36e48fa-4f98-4525-8b8b-83c2246c37c5,ede94abf-7031-4169-922e-b010ac7f4f49,0c9a0b6d-2666-49f0-8fc3-8c44b5938433,Toys,99.87,8,2024-07-19,2024-09-23,Cape Verde,Regular,PayPal,5
b9e45bb2-ef46-4a17-a89a-917a969b6c0b,6b5254b7-e2be-4c2f-b518-529bb5f6e63d,3d3230a7-7320-4e94-96a0-f5d54b3c06f3,Toys,389.85,9,2024-05-05,2024-09-29,Senegal,New,Credit Card,4
0854eda3-94b6-492f-a5eb-fb3a87e4b690,b7cb412e-700f-4f44-aac7-f9ba1e45547d,f34667f7-a82d-41c4-8d53-73104e9af51f,Toys,327.33,6,2024-05-05,2024-09-20,Pakistan,New,Bank Transfer,1
ca7fd884-a437-45ab-82cb-59ced0a210b7,7a93ca36-2fc1-4c83-8dff-9e5fd2e19b17,aadae256-2f2f-41be-97f6-af4ba370a298,Toys,454.97,5,2024-07-28,2024-10-04,Philippines,New,Credit Card,3
881b8887-3db6-4856-acff-bf2a64e52632,7f021721-757a-4491-9b1e-4b2819b0acee,b10409da-8012-453e-8734-a437fb8a079f,Electronics,14.5,3,2024-02-01,2024-09-30,Eritrea,New,Credit Card,2
8a072388-5b2c-440f-9988-db71d9441c94,9fcff889-1cb3-49ba-a3c9-6bd82968c03f,4c3c1c1d-1377-4966-ba9e-762b50e79b3d,Electronics,467.41,8,2024-08-22,2024-09-20,Argentina,New,Credit Card,1
ce6853e4-6639-4349-ae31-6c45d8a5bc29,a6d401da-72df-4a88-92e6-676a5107ea9c,4dc3b12f-bc7f-482d-9613-9ebaea012ab5,Electronics,32.82,4,2023-12-07,2024-10-15,Saint Kitts and Nevis,New,PayPal,2
4949a716-7d69-4d57-b3f2-a7bb4c15a008,4f8462f5-2412-4892-beeb-45968a9061c4,9c1e7304-3c49-435d-9e2e-fc705eb57e8f,Books,191.67,2,2024-04-28,2024-10-15,Honduras,Regular,Credit Card,3
8ed8f894-f637-4391-b582-ef6891829889,bf208c6c-03b4-4f84-a06a-089f9be27e8c,1bfee338-e79e-4c38-9827-0ce6497d4451,Books,291.29,2,2024-07-05,2024-10-10,Tanzania,Premium,Credit Card,3
c5204a87-8f87-4bdb-b23e-fc3d2ffde95c,99bc7be4-001e-4338-940a-014ffed44051,f5b23bdd-14f0-4427-8dbb-00a30da681c4,Clothing,468.86,5,2024-08-11,2024-09-30,Philippines,Premium,PayPal,4
8450a9e2-b806-4198-b838-98c740d01b50,562f5cd4-5051-4da8-9223-72f60d8acd03,5d1ba5c8-bd93-4769-b1cc-26187b6b378e,Toys,87.09,1,2024-06-26,2024-10-06,Wallis and Futuna,Premium,Credit Card,1
d484fd7b-8b75-4fab-87e7-dfd10533dcf1,4b7589f4-9a77-40db-9a5e-7faf1eb1de0a,72ca1fa7-1e70-464c-a7c5-a3cec894c1bb,Electronics,471.46,8,2024-03-21,2024-09-28,Netherlands Antilles,New,Credit Card,3
a9dba365-8880-43be-9e30-ab6892b7a7fb,ab11095f-1f3d-4046-82d4-257a7a1f0949,31550892-92e6-4ed1-b12b-8eb97c137ea5,Home,121.26,1,2024-01-23,2024-10-02,Trinidad and Tobago,Regular,PayPal,3
886e4659-2f33-45a4-99c2-ae85c006b643,b289ba53-9c11-42de-bc12-e94513ac98ef,01e03c9d-93a7-4703-98de-78b6b9d47165,Toys,283.02,6,2024-04-23,2024-10-16,Guinea-Bissau,Premium,Credit Card,1
7026bf5c-dcf3-45cc-944d-7f825f679799,dfbdde32-2a47-4fe9-9a93-0d181d202863,6b3c413a-1417-49d0-9bfe-ea587d402f1c,Toys,20.82,3,2024-09-15,2024-10-15,Guinea-Bissau,Premium,Bank Transfer,4
d27f3534-54fc-4a5b-943b-9c8882c45e63,2576e0df-3c82-43cd-9fc4-226b15a531b0,09d697ef-a00d-4cf4-bf0c-c8bc561754c0,Clothing,291.05,5,2023-11-21,,Slovenia,Premium,Credit Card,4
42df0f44-9266-4899-8dd7-bd9184c18f0c,dd26aa3d-8366-4e09-88b5-0587ba2117ad,87ef2ee1-5ee9-418c-a405-8fce33cac6b0,Home,278.42,5,2024-09-04,2024-10-01,Uganda,Premium,PayPal,1
7cb6f38b-c18a-4b42-847a-914645d1aed0,78239653-b0ec-40f8-81c1-5d31abb2c9fb,5501900c-e097-4a35-9a45-a0bff6c9858a,Toys,158.17,2,2024-02-19,2024-10-09,Slovakia (Slovak Republic),New,Credit Card,2
0d2e2d83-dc60-4f0c-8258-4aefa4a025a2,ad7e684a-f366-4028-862d-17011039988b,d9ea0400-d773-44e0-820e-00f8643c5388,Toys,389.27,2,2024-09-07,,Australia,Regular,PayPal,3
64342b5c-9e3c-4f57-aa42-34e3b91a5d59,dd40577b-1851-4f7a-a8e2-f742d7c42200,d3a9eece-0f04-4ba0-b5e4-fe27a72e5b70,Clothing,,1,2023-11-26,2024-10-07,Mexico,New,PayPal,4
f3fa4a48-9f87-46c7-9c7c-6140cb75addc,481d5a46-45da-4ac7-a10d-50e027799923,ff40f560-322a-4669-bb03-5b4c05765653,Toys,23.95,2,2023-12-14,2024-09-30,Colombia,Premium,Credit Card,5
7ebd1a47-2c16-4a1f-a797-e2ff15aee618,7ce1ac07-8ea9-4f9b-8234-c7ad68be137b,df35c5a2-7a39-4184-ae5f-1d0d8a96fa4f,Clothing,149.7,8,2024-03-24,2024-09-22,Tonga,New,Credit Card,5
66b3bfcb-8043-4fae-8472-049313ec6255,3a7a663d-efcb-4c43-b4f5-b96f1d2f1c5b,bdb5b355-afa1-40bb-9638-485906e8be88,Toys,221.5,8,2023-11-16,2024-09-23,Afghanistan,New,Bank Transfer,4
037844fe-5a66-4684-aa7a-61c807510c26,8fdceb55-22d4-4c4e-9208-2694c6e79feb,b7e454b5-705a-4606-81b5-d69498922435,Toys,175.96,4,2024-02-18,,South Africa,Premium,Credit Card,2
23582ec5-688c-489b-a21d-bae06bdba652,85c92758-b8ad-413c-b757-0f907b00d877,55e6c192-7eb8-411b-b01a-34aa7804d0d2,Home,299.77,7,2024-05-10,2024-09-19,Indonesia,Premium,PayPal,5
e0331da7-7a2e-4880-96cf-2b4898f2b548,f2f5bf5d-868b-4cae-adf0-74110d40c2c9,87b72b42-b815-408e-932b-9707bb4ffe0d,Home,119.67,1,2024-02-23,2024-09-19,Serbia,Premium,Bank Transfer,4
120f7ec9-5ae6-46d7-a1bd-cdde6254295d,1d6a0264-38d6-4858-9288-ce2933a7913a,f721afc2-fae8-44b8-80fc-716c15e03d76,Toys,54.0,1,2024-04-01,2024-09-21,Svalbard & Jan Mayen Islands,Premium,Bank Transfer,1
95e87995-5766-4f8d-8393-5d18668d99e3,0ec1c360-4c33-4ccf-b6a4-2e2218f76eec,5ea7e695-ef0d-41fa-944f-457bcccfdc60,Electronics,,9,2023-11-28,2024-10-02,Saint Martin,New,Credit Card,5
2ae662f0-0b97-495f-a6d3-e05993738612,f7786c84-5cc6-4d26-a6fa-7ca81efbbfdb,cbf21432-026d-4082-b7c7-36ffd4e2fdd2,Electronics,479.08,10,2024-02-10,2024-10-06,British Indian Ocean Territory (Chagos Archipelago),Premium,Credit Card,4
9f2ae5d0-c527-46a7-9eb9-2ef799693821,5f111c06-1121-493b-92e2-400771c2e199,a9473a9e-4bf9-48ac-801f-b00c9030b98c,Books,275.45,7,2024-08-23,2024-09-20,Tunisia,New,Credit Card,3
6bad2c51-65ce-4b7c-9a3a-34019f6b88ac,83509390-c845-4035-af69-241c1c202848,53cefbbd-1801-4b34-9e39-36aa2ecefb54,Electronics,235.26,9,2024-01-14,2024-09-29,Sao Tome and Principe,New,Bank Transfer,5
8461d0c8-6f1b-4e57-9d31-4bdbf5a22422,e7abb7e8-b010-470e-aca1-bde6bc44df70,3bc515e2-2fbe-425c-8271-267a613842e1,Electronics,225.05,5,2023-12-15,2024-10-08,Switzerland,Premium,Credit Card,3
e3085f4a-e968-4d35-96e9-cde2c68068e2,836462f7-a558-4df0-83a9-69173795a7a4,6cd0a7e9-293e-4b54-96f3-110e865eaaf4,Home,362.41,9,2023-10-14,2024-09-27,United Arab Emirates,Regular,PayPal,5
7c3e5282-42d5-497b-8f86-d27c848d8159,0bc0969e-291f-4d07-8f5c-25191fd2f3df,7dfde446-496d-4be4-add7-eccef48683e2,Electronics,47.66,5,2024-02-09,2024-09-25,Antarctica (the territory South of 60 deg S),Regular,Bank Transfer,4
dc453181-c941-4416-a275-e49766332dbd,62156b49-c0db-49e4-80c9-d4547e9104e8,c769e73c-e997-420d-9cd8-623140465f2f,Books,171.9,1,2024-07-16,2024-10-09,French Guiana,Premium,Bank Transfer,4
dfd368da-1c71-46c5-beea-d41675d0fe7f,63450a45-04ff-4be6-a6a5-0a71f8aaf700,c916f7f7-a344-4f7c-b317-3bd937c89b27,Books,287.08,9,2024-07-22,2024-10-14,Namibia,Regular,Credit Card,4
ba585ea3-ae63-4b6e-ac59-68bfb9b2f7c0,ab6e7f85-2279-4554-87d2-639817c67b37,93334369-398c-4263-abec-2774712ee635,Toys,263.38,2,2023-10-30,2024-10-09,Tokelau,Regular,Bank Transfer,2
